Antifade,Transcript,Stack_No,Avg_Max,Std_Max,SEM_Max,Avg_Min,Std_Min,SEM_Min,Avg_Mean,Std_Mean,SEM_Mean,Norm_avg_Max,Norm_std_Max,Norm_SEM_Max,Norm_avg_Min,Norm_std_Min,Norm_SEM_Min,Norm_avg_Mean,Norm_std_Mean,Norm_SEM_Mean
Diamond_only,nos-2,20,1662.333333,516.752423,210.9632933,212,34.80804505,14.21032488,542.6263333,101.4236472,41.40603057,0.825878774,0.033374129,0.013624931,0.884701527,0.045587991,0.018611219,0.855480036,0.012079802,0.004931559
Diamond_only,nos-2,21,1653.333333,520.078712,212.3212451,215.5,36.67560497,14.97275303,540.7125,100.7824736,41.14427255,0.820165855,0.0340851,0.013915184,0.898463044,0.040648519,0.016594688,0.852552972,0.012224219,0.004990517
Diamond_only,nos-2,22,1653,509.5339047,208.0163455,212,38.49675311,15.71623365,538.9143333,100.3826149,40.98103091,0.822160423,0.034402014,0.014044563,0.881777811,0.032288161,0.013181586,0.849742753,0.012441542,0.005079238
Diamond_only,nos-2,23,1648.666667,494.4975902,201.8777958,211.1666667,37.1882598,15.18204349,537.1778333,99.99590991,40.82315927,0.822310153,0.019938634,0.008139913,0.87945576,0.035872363,0.014644831,0.847031518,0.01261199,0.005148823
Diamond_only,nos-2,24,1646.333333,508.9509472,207.7783541,210.5,36.39093294,14.85653616,535.379,99.41518681,40.58608006,0.818257331,0.033624221,0.013727031,0.87707233,0.041361179,0.016885631,0.84427197,0.012763177,0.005210545
Diamond_only,nos-2,25,1626.166667,498.7024831,203.5944362,211.5,33.88657551,13.83413652,533.7751667,98.98353847,40.40986036,0.809117173,0.024264019,0.009905744,0.883495563,0.047246469,0.01928829,0.841788413,0.013010162,0.005311377
Diamond_only,nos-2,26,1635.5,502.5179599,205.152098,210.5,35.1781182,14.36140662,532.1296667,98.52050427,40.22082744,0.814053037,0.024209024,0.009883293,0.878476473,0.044461693,0.01815141,0.839243132,0.013106917,0.005350876
Diamond_only,nos-2,27,1623.166667,509.8864253,208.1602614,211.3333333,33.32066426,13.60310422,530.5218333,98.0810527,40.04142209,0.805907564,0.028644092,0.011693902,0.883239886,0.050541664,0.020633548,0.836755767,0.013216815,0.005395742
Diamond_only,nos-2,28,1634.5,497.6113946,203.1490011,210.6666667,35.46641604,14.47910372,528.9693333,97.70624458,39.88840732,0.813784895,0.027621007,0.011276229,0.878539336,0.0407389,0.016631586,0.834342083,0.013460525,0.005495236
Diamond_only,nos-2,29,1631,506.99428,206.9795481,209.3333333,34.94948736,14.26806847,527.4725,97.28881123,39.71799087,0.810357375,0.034756551,0.014189303,0.87344909,0.046070861,0.01880835,0.832021143,0.013438006,0.005486043
Diamond_only,nos-2,30,1628.666667,505.3456903,206.3065141,207.8333333,35.83527127,14.62968823,525.9546667,96.86573774,39.54527184,0.809700146,0.027493918,0.011224345,0.866365875,0.038584645,0.015752115,0.829675189,0.013651855,0.005573347
Diamond_only,nos-2,31,1608.833333,496.190454,202.5689046,207.6666667,32.27176268,13.17489195,524.5535,96.49722496,39.39482712,0.800271428,0.026870435,0.010969809,0.86824798,0.048305689,0.019720715,0.827506184,0.013863716,0.005659838
Diamond_only,nos-2,32,1604.166667,497.5071524,203.1064445,206.1666667,34.68957576,14.16196,523.1666667,96.0661896,39.21885768,0.797823326,0.030589571,0.01248814,0.859817589,0.042710393,0.017436445,0.825375097,0.014169872,0.005784826
Diamond_only,nos-2,33,1604.666667,502.4442921,205.1220233,208.6666667,33.56585567,13.70320319,521.8505,95.73115806,39.08208162,0.79699669,0.03299973,0.013472083,0.871435848,0.045057532,0.018394661,0.823329496,0.014180883,0.005789321
Diamond_only,nos-2,34,1608.333333,496.7239341,202.7866969,206.5,33.2009036,13.55421214,520.5735,95.40281765,38.94803721,0.799891566,0.029658337,0.012107965,0.862579655,0.046085921,0.018814499,0.821350585,0.014393844,0.005876262
Diamond_only,nos-2,35,1593.666667,495.2016424,202.165224,207.3333333,31.75951301,12.96576689,519.235,95.0304749,38.79602892,0.791986235,0.030704689,0.012535137,0.867351607,0.054215541,0.022133402,0.819280831,0.014513511,0.005925116
Diamond_only,nos-2,36,1590.166667,503.7274726,205.6458796,206.1666667,33.51069481,13.68068387,517.948,94.68549743,38.65519246,0.788791902,0.03485301,0.014228682,0.861088509,0.04880478,0.019924468,0.817293935,0.014888066,0.006078027
Diamond_only,nos-2,37,1581,476.56605,194.5572752,205.3333333,31.73431371,12.95547932,516.6893333,94.40828127,38.54201943,0.788983365,0.029195119,0.011918857,0.85869875,0.052254132,0.02133266,0.815325434,0.015002567,0.006124772
Diamond_only,nos-2,38,1586.5,487.6743791,199.0922316,206.8333333,35.4367982,14.46701228,515.385,93.9993341,38.37506745,0.789620135,0.028883651,0.011791701,0.862706749,0.04693828,0.019162472,0.813322186,0.015105868,0.006166945
Diamond_only,nos-2,39,1591.333333,491.477229,200.6447386,206.8333333,31.5304086,12.87223541,514.215,93.66590901,38.23894723,0.792075097,0.032222392,0.013154736,0.86534835,0.054688441,0.022326462,0.811513638,0.01530686,0.006248999
Diamond_only,nos-2,40,1580,488.9503042,199.6131258,205.6666667,32.8856605,13.42551468,512.9626667,93.31941148,38.0974902,0.786170627,0.029592729,0.012081181,0.8592594,0.047825497,0.019524677,0.809574766,0.015375726,0.006277114
Diamond_only,nos-2,41,1578.333333,490.7124073,200.3325014,204.6666667,31.02042338,12.66403481,511.8195,93.0143799,37.97296158,0.784484471,0.032406585,0.013229933,0.856445672,0.05482291,0.022381359,0.80780745,0.015644859,0.006386987
Diamond_only,nos-2,42,1565.166667,485.3136786,198.1284796,205.5,30.74247875,12.5505644,510.6531667,92.74529071,37.86310638,0.778278448,0.032467616,0.013254849,0.860599073,0.061147765,0.024963471,0.805985699,0.015566146,0.006354852
Diamond_only,nos-2,43,1575.833333,475.2655749,194.0263585,203.6666667,31.60168772,12.90133499,509.528,92.40768989,37.72528142,0.785911752,0.030940269,0.012631312,0.852075648,0.056555641,0.023088744,0.804252675,0.015744785,0.006427781
Diamond_only,nos-2,44,1573.5,490.2945033,200.1618928,204.3333333,31.56369222,12.88582339,508.3665,92.10617544,37.60218866,0.781323827,0.03569176,0.0145711,0.85470836,0.05311034,0.021682205,0.802451897,0.015935006,0.006505439
Diamond_only,nos-2,45,1547.666667,490.811437,200.3729301,203,31.59746825,12.8996124,507.2696667,91.7807484,37.46933363,0.767800201,0.036313059,0.014824744,0.848704385,0.049899335,0.020371318,0.800758994,0.016096616,0.006571416
Diamond_only,nos-2,46,1565.5,481.0150725,196.373581,201.3333333,30.51993884,12.45971286,506.1966667,91.51359243,37.36026766,0.779280166,0.033131434,0.013525851,0.842271454,0.04984038,0.02034725,0.799092173,0.016165726,0.00659963
Diamond_only,nos-2,47,1544.5,475.1777562,193.9905066,202.1666667,31.43511837,12.83333333,505.1161667,91.2905365,37.26920546,0.768266088,0.030322602,0.01237915,0.84543,0.052166082,0.021296714,0.797401381,0.01636403,0.006680587
Diamond_only,nos-2,48,1561.833333,497.3877428,203.0576957,201.3333333,28.95283521,11.81994548,504.0343333,90.9902223,37.1466027,0.774671932,0.039296114,0.016042572,0.843866804,0.061543122,0.025124874,0.795728109,0.016514996,0.006742219
Diamond_only,nos-2,49,1533.333333,470.6908398,192.1587307,202.6666667,30.19713011,12.32792674,503.0271667,90.72460035,37.03816299,0.763248518,0.026057921,0.010638102,0.848406635,0.054931779,0.022425805,0.794166262,0.016629152,0.006788823
Diamond_only,nos-2,50,1533.666667,460.4426855,187.9749392,201,28.50263146,11.63615057,501.9266667,90.41804255,36.9130113,0.764724935,0.029788871,0.012161256,0.842553285,0.059944965,0.02447243,0.792463847,0.016765217,0.006844371
Diamond_only,nos-2,51,1527,469.9570193,191.8591497,201.6666667,28.59836825,11.67523495,500.9436667,90.16196105,36.80846647,0.759711372,0.030306157,0.012372437,0.845658971,0.063107868,0.025763679,0.79093822,0.016854953,0.006881006
Diamond_only,nos-2,52,1526.666667,470.3831063,192.033099,201.5,30.29686452,12.36864315,500.0366667,89.95864112,36.72546145,0.759903578,0.026678335,0.010891385,0.843723577,0.058701302,0.023964706,0.78952549,0.017051325,0.006961174
Diamond_only,nos-2,53,1523.333333,467.2214322,190.7423509,199.8333333,30.3012651,12.37043968,498.9311667,89.65297739,36.60067475,0.758804609,0.034134196,0.013935227,0.836360752,0.057704673,0.023557834,0.787815985,0.017220287,0.007030153
Diamond_only,nos-2,54,1521.333333,473.4024363,193.2657353,200.8333333,28.68739561,11.71158021,497.9721667,89.39542978,36.49553138,0.756285116,0.033891525,0.013836157,0.841612183,0.059414377,0.024255818,0.786330499,0.017296816,0.007061396
Diamond_only,nos-2,55,1513.333333,465.8208525,190.1705667,200.1666667,32.11489789,13.11085216,496.992,89.08226156,36.36768099,0.753845136,0.033347807,0.013614185,0.83634902,0.048747477,0.019901074,0.784828677,0.017507969,0.007147598
Diamond_only,nos-2,56,1512.666667,458.9604195,187.3698067,198.6666667,29.52738842,12.05450584,496.094,88.90205212,36.2941108,0.754032009,0.03232194,0.013195377,0.831543262,0.052828187,0.021567017,0.783421936,0.017594128,0.007182773
Diamond_only,nos-2,57,1496.333333,460.11245,187.8401211,199,30.5155698,12.4579292,495.2595,88.6772714,36.20234445,0.745853613,0.037809047,0.015435479,0.832565535,0.053689811,0.021918774,0.782126707,0.017639263,0.007201199
Diamond_only,nos-2,58,1502.333333,456.4294761,186.3365533,201.3333333,31.37302451,12.80798362,494.3341667,88.41357006,36.09468883,0.748519219,0.028257554,0.011536098,0.841951345,0.053637961,0.021897606,0.780701975,0.017877489,0.007298454
Diamond_only,nos-2,59,1500.166667,455.555668,185.9798227,200.8333333,29.92267813,12.21588219,493.4265,88.25211408,36.0287747,0.747532672,0.033819373,0.013806701,0.840863287,0.055540605,0.022674357,0.779273904,0.017937078,0.007322782
Diamond_only,nos-2,60,1510.5,461.0664811,188.2296027,198,31.58480647,12.89444325,492.5955,88.07296888,35.95563898,0.752166154,0.040481291,0.016526418,0.827470683,0.049233171,0.020099358,0.777967747,0.017902955,0.007308851
Diamond_only,nos-2,61,1506.333333,455.3054652,185.8776778,200,27.94995528,11.41052146,491.7061667,87.84729057,35.8635062,0.751067989,0.03194473,0.013041382,0.839091119,0.065246799,0.026636894,0.776588395,0.018070905,0.007377416
Diamond_only,nos-2,62,1489.333333,452.9872699,184.9312785,199,30.46965704,12.4391854,490.8166667,87.63182412,35.77554239,0.742398702,0.035895008,0.014654076,0.833279738,0.063109033,0.025764155,0.775207171,0.01827466,0.007460599
Diamond_only,nos-2,63,1477.166667,451.0438634,184.1378861,197.8333333,30.3012651,12.37043968,489.9833333,87.38516351,35.67484361,0.735996904,0.028885504,0.011792458,0.827706197,0.054318954,0.02217562,0.773919571,0.018364215,0.007497159
Diamond_only,nos-2,64,1493.166667,453.4103734,185.1040098,199.5,29.51440326,12.04920468,489.0688333,87.17296838,35.58821532,0.744140275,0.03372663,0.013768839,0.835714596,0.060574333,0.024729368,0.772494429,0.018496296,0.007551081
Diamond_only,nos-2,65,1477.833333,434.1167662,177.2274276,197.6666667,29.60855732,12.08764291,488.2008333,86.86817242,35.46378288,0.739377129,0.030343998,0.012387885,0.827878351,0.059367659,0.024236745,0.771167592,0.018579679,0.007585122
Diamond_only,nos-2,66,1474,440.5487487,179.8532735,197.6666667,29.21415182,11.92662754,487.3948333,86.70935172,35.39894461,0.73693906,0.031639495,0.01291677,0.828319468,0.063496183,0.025922208,0.769900843,0.018549203,0.00757268
Diamond_only,nos-2,67,1461,445.0478626,181.6900291,198,28.28427125,11.54700538,486.5891667,86.50799378,35.31674057,0.729075508,0.033718799,0.013765642,0.830153171,0.062108388,0.025355643,0.768653589,0.018800417,0.007675238
Diamond_only,nos-2,68,1466.333333,444.2790414,181.3761592,196.6666667,28.52133704,11.64378709,485.8253333,86.31906039,35.23960884,0.732079612,0.033125924,0.013523602,0.824307239,0.061641674,0.025165108,0.767465506,0.018840656,0.007691666
Diamond_only,nos-2,69,1458.333333,438.9139627,179.1858749,197.5,30.962881,12.64054324,484.9915,86.05778984,35.13294558,0.728887455,0.036792068,0.015020299,0.825559041,0.049702947,0.020291143,0.766178003,0.018901272,0.007716412
Diamond_only,nos-2,70,1456.166667,438.2074471,178.8974411,197,29.14789872,11.89957982,484.231,85.89626427,35.06700304,0.727494838,0.031688818,0.012936906,0.824793462,0.053404837,0.021802433,0.764983741,0.018890791,0.007712133
Diamond_only,nos-2,71,1461.5,440.013068,179.6345828,197.1666667,28.36488439,11.57991556,483.4916667,85.73962416,35.00305499,0.729997597,0.03979848,0.016247661,0.826606685,0.062523798,0.025525234,0.763823865,0.018945916,0.007734638
Diamond_only,nos-2,72,1453.333333,436.3020361,178.1195603,198.5,28.52893268,11.646888,482.7515,85.52745983,34.91643926,0.725718632,0.030390984,0.012407067,0.83211915,0.061744682,0.025207161,0.762680386,0.019001342,0.007757265
Diamond_only,nos-2,73,1447,425.552347,173.7310181,196.5,27.84780063,11.368817,481.9606667,85.19956985,34.78257874,0.725154598,0.039669404,0.016194966,0.824087363,0.062927891,0.025690204,0.761489956,0.019218377,0.00784587
Diamond_only,nos-2,74,1426.666667,430.0863479,175.5820163,197.6666667,28.35254251,11.57487701,481.1755,85.13118524,34.75466084,0.712810236,0.042128594,0.017198927,0.828710758,0.0628823,0.025671592,0.76022965,0.019162701,0.00782314
Diamond_only,nos-2,75,1436.166667,436.7467993,178.3011342,198.1666667,28.14545552,11.4903341,480.4258333,84.94491468,34.6786162,0.716808664,0.03979604,0.016246665,0.830905171,0.062382513,0.025467554,0.759060268,0.019173576,0.00782758
Diamond_only,nos-2,76,1424,438.0598133,178.8371699,197.3333333,30.74844169,12.55299876,479.6653333,84.72397555,34.58841818,0.710538406,0.043339579,0.017693309,0.825452316,0.056377504,0.02301602,0.757887197,0.019324207,0.007889074
Diamond_only,nos-2,77,1425.5,423.3696966,172.8399549,195.3333333,29.07690951,11.8705986,479.0068333,84.5898078,34.53364443,0.71244203,0.034658756,0.014149378,0.818268506,0.059699492,0.024372216,0.756859262,0.019505994,0.007963289
Diamond_only,nos-2,78,1411.833333,439.0122625,179.2260057,196.1666667,28.89578977,11.79665678,478.3388333,84.39373302,34.45359723,0.703815143,0.049549083,0.020228329,0.821808267,0.060545688,0.024717674,0.755826364,0.01957,0.007989419
Diamond_only,nos-2,79,1415.666667,418.4990641,170.8515275,193.5,28.86347172,11.78346299,477.5335,84.27837167,34.40650116,0.708122097,0.038416126,0.015683318,0.810209975,0.054876257,0.022403138,0.754547578,0.01952312,0.00797028
Diamond_only,nos-2,80,1408.5,427.6244848,174.5769649,197.8333333,28.3296076,11.56551387,476.8571667,84.1188187,34.34136393,0.702925627,0.039843016,0.016265843,0.829403535,0.062638474,0.02557205,0.753498368,0.019721582,0.008051302
Diamond_only,nos-2,81,1423.333333,422.6860143,172.5608427,197.1666667,28.16676529,11.49903378,476.0335,83.86619449,34.23823053,0.711829027,0.042796378,0.017471548,0.826859822,0.065367832,0.026686306,0.752234758,0.019915543,0.008130487
Diamond_only,nos-2,82,1411,433.3215896,176.9027982,196,27.45906044,11.21011448,475.3385,83.73292866,34.18382498,0.703371371,0.043958103,0.01794582,0.822151329,0.063206953,0.02580413,0.751135019,0.019835532,0.008097822
Diamond_only,nos-2,83,1413.5,431.2070268,176.0395315,195.8333333,28.08855046,11.4671027,474.5963333,83.47951696,34.08037009,0.705059461,0.041634975,0.016997407,0.821530154,0.068467373,0.027951688,0.75000213,0.019995049,0.008162945
Diamond_only,nos-2,84,1406,429.5965549,175.3820591,196.1666667,26.98456349,11.01640191,473.9253333,83.29994319,34.00705941,0.701888248,0.049681747,0.020282488,0.823016052,0.062585459,0.025550407,0.748961821,0.020051354,0.008185931
Diamond_only,nos-2,85,1404.666667,443.1576093,180.9183364,194.6666667,28.10456665,11.47364129,473.2275,83.11592857,33.93193575,0.699266998,0.053171833,0.02170731,0.816130218,0.062425381,0.025485055,0.747880505,0.020200467,0.008246806
Diamond_only,nos-2,86,1399.333333,447.8900163,182.8503335,194.5,29.21472232,11.92686044,472.6011667,82.97746284,33.87540735,0.695832893,0.060539245,0.024715043,0.814475341,0.058840439,0.024021509,0.746900213,0.020223282,0.00825612
Diamond_only,nos-2,87,1400.333333,450.290869,183.8304775,196,26.41211843,10.7827022,471.8811667,82.7606266,33.78688433,0.69449253,0.055996198,0.022860352,0.822884255,0.066759351,0.027254391,0.745790496,0.020315954,0.008293954
Diamond_only,nos-2,88,1386.166667,435.0077777,177.5911816,194.8333333,28.95801559,11.82206036,471.2415,82.66011323,33.74584992,0.690585467,0.056626766,0.02311778,0.816460984,0.063510989,0.025928253,0.744779905,0.020327507,0.00829867
Diamond_only,nos-2,89,1389.666667,431.5273649,176.170309,194.1666667,27.74466916,11.32671375,470.5068333,82.45526823,33.66222229,0.692080297,0.058198038,0.02375925,0.814420422,0.065325165,0.026668887,0.743644938,0.020425018,0.008338479
Diamond_only,nos-2,90,1373.833333,430.3056666,175.6715527,195.3333333,27.67429614,11.29798409,469.8318333,82.26929194,33.58629779,0.684858827,0.054207612,0.022130165,0.819169225,0.062835196,0.025652361,0.742602279,0.020561172,0.008394063
Diamond_only,nos-2,91,1364.333333,437.1515374,178.4663678,195.1666667,27.16922278,11.09178875,469.1433333,82.08956872,33.51292609,0.677880155,0.052756542,0.021537768,0.818935997,0.065072167,0.026565601,0.741530908,0.020569739,0.008397561
Diamond_only,nos-2,92,1375.666667,445.6158286,181.9219002,194,25.40078739,10.36982803,468.5126667,81.90565876,33.43784517,0.68356482,0.056304811,0.022986343,0.815104077,0.068883591,0.028121608,0.740560543,0.020722935,0.008460103
Diamond_only,nos-2,93,1357,434.9891953,177.5835953,193.5,25.477441,10.40112173,467.9053333,81.73770146,33.36927689,0.675276886,0.063804287,0.026047991,0.812892101,0.067857205,0.027702588,0.739617017,0.020729899,0.008462946
Diamond_only,nos-2,94,1362,438.4846634,179.0106142,192,24.01666088,9.804760748,467.2441667,81.57759416,33.30391336,0.676546835,0.057363861,0.023418698,0.808265861,0.080097107,0.032699507,0.738580565,0.020749664,0.008471015
Diamond_only,nos-2,95,1350.833333,428.1268114,174.7820389,192.5,26.37233399,10.76646027,466.6205,81.41495713,33.23751707,0.673980389,0.067654332,0.027619766,0.807964374,0.064431928,0.026304225,0.737617006,0.020860604,0.008516306
Diamond_only,nos-2,96,1353.333333,425.3129044,173.6332661,192.6666667,29.56123588,12.06832401,466.0063333,81.24157117,33.16673254,0.676054311,0.065598003,0.026780273,0.806840267,0.061902541,0.025271606,0.736668715,0.020985378,0.008567245
Diamond_only,nos-2,97,1354.5,436.4441545,178.17758,192.1666667,26.39254945,10.7747132,465.3506667,81.03499346,33.08239755,0.674091028,0.06772482,0.027648542,0.806726364,0.06678563,0.027265119,0.735659437,0.021048608,0.008593058
